unique_id,journal_name,special_issue,key_topics
2017-1166-signs-special,Signs,True,"gender politics, right-wing resurgences, transnational linkages, comparative critiques, cultures, discourses, modes of organizing, funding, coordination, transmission, colonial encounter, postcolonial present, racialization, religion, gendered agendas, human rights, LGBT rights, gendered life under repressive regimes, media politics, cyberpolitics, transnational antichoice movement, resistance against LGBT rights, right-wing masculinities, literature, film, music, art, popular culture"
2017-1165-cfp-capitalist,Journal of Historical Sociology,True,"capitalism, American history, empire building, social order, ecology, resistance to capitalism"
2017-1141-early-modern,Early Modern Literary Studies,True,"domestic tragedy, Arden of Faversham, A Warning for Fair Women, The English Traveller, A Woman Killed with Kindness, The Miseries of Enforced Marriage, Two Lamentable Tragedies, Keep the Widow Waking, domestic tragedy and print culture, domestic tragedy and material culture, domestic tragedy in performance, domestic tragedy and tragic subjectivity, domestic tragedy and power, gender, and/or local and national identities, relationship between domestic tragedy and classical conceptions of tragedy, Othello"
2017-1139-call-for,[Inter]sections,False,American studies
2017-1137-cfp-special,Dada and Surrealism,True,"Dada, Surrealism, visual arts, architecture, photography, film, advertising, theatre, collectors, dealers, small magazines, journals, writing, poetry, criticism, critical theory"
2017-1136-cfp-slayage,Slayage: The Journal of Whedon Studies,False,"Joss Whedon, Buffy the Vampire Slayer, Angel, Firefly, Dr. Horrible’s Sing-Along Blog, Dollhouse, Marvel’s Agents of S.H.I.E.L.D., Serenity, The Cabin in the Woods, Marvel’s The Avengers, Much Ado About Nothing, The Avengers: Age of Ultron, In Your Eyes, Fray, Astonishing X-Men, Runaways, Sugarshock!, Buffy the Vampire Slayer Season Eight,Nine, andTen, Angel: After the Fall, Angel & Faith Season NineandTen"
2017-1130-special-issue,India Quarterly Journal,True,"US foreign policy, globalisation, regionalism, climate change, United Nations, nuclear proliferation, terrorism, global refugee crisis, conflict in West Asia, US security and the Asia Pacific, China, India, Russia, trans-Atlantic alliance"
2017-1127-cinema-9,Cinema - Journal of Philosophy and the Moving Image,False,"Islamic art, Islamic aesthetics, philosophy, aniconism, anti-ocularcentrism, abstract imagery, contemporary societies, new technologies, moving image, Iberian Peninsula, mysticism, Sufi tradition, Christian aesthetics"
2017-1126-cfp-contagion,Contagion,False,"cinema, media, swarms, insect, viral media, touch, haptics, phenomenologies of film, zombies, vampires, body horror, discourses of racial purity, miscegenation, gender-bending, queer representations, immigrants, refugees, diasporas, biopower, technology, national security, environmental contamination, pollution, ecocide, HIV/AIDS, epidemic media, medical media, educational films, pedagogical films"
2017-1125-early-modern,Journal for the Study of British Cultures,True,"spectacle, the spectacular, staging spectacles, visual culture, political spectacles, civic shows, pageants, revels, masques, pamphlets, ballads, violence"
2017-1123-belief-in,CLCWeb: Comparative Literature and Culture,True,"belief, contemporary global capitalism, subjectivity, consciousness, ecology, New Age spiritualism, science and technology, culture/politics, prefix “post-” terms"
2017-1101-translating-and,Bookbird,True,"translation, transmediation, children’s literature, adaptation, authenticity, textuality, authorship, audience agency, age appropriateness, creativity, storytelling, domestication, foreignization"
2017-1085-dismantling-inequality,Watchung Review,False,"gender inequality, racial inequality, sexual inequality, religious inequality, socio-economic inequality, environmental inequalities, social justice"
2017-1083-sibeal-journal,Sibeal,True,"equality, justice, gender recognition, rights, social transformation, culture, history, literature, society, law"
2017-1078-call-for,Theoretical Studies in Literature and Art,False,"literary theory, critical theory, aesthetics, philosophy of art, cultural studies"
2017-1076-mfs-special,MFS,True,"inter-imperiality, postcolonialism, economic conditions, literary-cultural production, geopolitical conditions"
2017-1060-cfp-greta,"GRETA Journal, Revista para Profesores de Inglés",True,"Evaluation, English Language Teaching Methodology, Applied Linguistics, Class Praxis"
2017-1059-propose-a,NeMLA,False,Women and Gender Studies
2017-101-shakespeare-visions,Shakespeare,True,"Roman Plays, characters, gender issues, Roman history, Roman suicide, constitutional issues, stoicism, republicanism, Catholicism, English national identity, the Roman Body, rhetoric, Latin"
2017-1071-hong-kong,Hong Kong Studies,True,"Hong Kong, arts, cultural studies, literature, linguistics, sociology, politics, history, education, gender studies, post-handover"
2017-1004-shakespeare-and,Shakespeare,True,"Shakespeare, Greater Middle East, transcultural encounters, geopolitical debates, religion, race, migration"
2017-1003-journal-of,Journal of Foreign Languages and Cultures,False,"linguistics, literature, culture, translation"
2017-1001-journal-of,Journal of Intercultural Inquiry,False,"China, the West, Orientalism, Anglo-American Literatures, literature, art, film, Translation, Modern History"
2017-0979-foreign-languages,Journal of Foreign Languages and Cultures,False,"linguistics, literature, culture, translation"
2017-0985-special-issue,Journal of Human Values,True,"digital media, human values, political expression, social media, human interaction, cultural heritage, globalization, technology, race, gender, national origin, socioeconomic background"
2017-0987-haunt-journal,Haunt Journal of Art,False,
2017-0977-call-for,"Ada: A Journal of Gender, New Media, and Technology",False,"feminist hacking, feminist technologies, social justice, radical imaginaries, consent, solidarity"
2017-0956-deadline-extended,LIT: Literature Interpretation Theory,True,"violent feelings, affect, embodiment, representation, race, class, gender, disability, disgust, rage, shock, terror, horror, pornography, agitation, mourning, hysteria, anger, outrage, structural violence, state violence, slow violence, sexual violence, Brexit, 2016 US Presidential Election"
2017-0945-mfs-special,MFS,True,"inter-imperiality, postcolonial, economic conditions, geopolitical conditions, literary-cultural production, empires, languages, periods, economies, imperialist capitalism, anti-imperial struggle"
2017-0939-eudora-welty,Eudora Welty Review,False,
2017-0938-cfp-transformations,Transformations: The Journal of Inclusive Scholarship and Pedagogy,False,"pedagogy, teaching, social justice, activism, K-12, university, interdisciplinary programs, historical perspective, gender, sexuality, race, communities, classrooms, adjunct faculty, student debt, technology, STEM, STEAM, humanities, government"
2017-0930-artistic-collaborations,Ilha do Desterro,True,"artistic collaborations, cultural spheres, social spheres, community, exchange, artistic exposure, authorship, autonomy, creative writers, writers and illustrators, film directors and screenwriters, playwrights, writers and translators, multiple translators"
2017-0924-college-literature,College Literature,True,"experimental writing and political movements, queer experimental literature, Black, Latinx, and Asian experimental writing, Women’s experimental writing, Postcolonial and transnational experimental writing, experimental writing and digital literatures, sound and sonic intersections in experimental writing, Conceptual writing"
2017-0919-strangers-foreigners,Lincoln Humanities Journal,True,"strangeness, otherness, diasporas, crossing borders, memories, identities, foreigners in literature, cinema, television, social media, political speech, refugees, migrants, asylum seekers, outsiders, aliens, travelers, bohemians, exiles, nomads, globalization, cosmopolitism, fear of foreigners, rise of nationalism, xenophobia, politics of immigration, policies, state laws, international laws, ethics, religions, melting pot, assimilation, segregation, exclusion, estranging ideologies, social and economic impact of immigration"
2017-0915-how-we,"Trace: Journal of Writing, Media, Ecology",True,"digital technology, art, literature, maker culture, rhetoric, composition, environments, writing"
2017-0906-adult-learners,BWe,True,"adult learners, basic writing, composition, career advancement, community engagement, experiential learning, accelerated learning, technology, competency-based education, online learning"
2017-0890-multisited-pilgrimages,Journal of Global Catholicism,True,"multi-sited pilgrimages, narrative, memory, meaning, pilgrimage palimpsests, intersubjectivity, storytelling"
2017-0888-call-for,The Space Between: Literature and Culture 1914–1945,False,"intermodernism, interwar period, lesser-known writers, understudied topics"
